compte_id,client_id,agence_id,numero_compte,rib,type_compte,devise,solde,solde_disponible,solde_moyen_30j,solde_moyen_90j,decouvert_autorise,taux_interet,frais_tenue_compte,date_ouverture,date_fermeture,statut_compte,plafond_retrait_jour,plafond_paiement_jour,nombre_cotitulaires,carte_associee,chequier,date_derniere_operation,nombre_transactions_30j,volume_transactions_30j,niveau_risque,indicateur_fraude,date_creation,date_derniere_maj
CPT-003633,CLI-002850,AG-MAR-01,5016808515,230910000000002976972764,Compte épargne,MAD,12350.24,12350.24,12350.24,12350.24,1635.86,0.0136,49.71,2020-06-22,,Actif,10000,10000,2,True,False,,0,0,Faible,False,2026-09-11 14:41:44.079028,2026-09-11 14:41:44.079028
CPT-003634,CLI-002851,AG-CAS-03,9811524423,230985000000002977764675,Compte professionnel,MAD,16049.12,16049.12,16049.12,16049.12,4505.71,0.0,42.84,2025-08-24,,Actif,5000,50000,0,True,False,,0,0,Élevé,False,2026-09-11 14:41:44.080025,2026-09-11 14:41:44.080025
CPT-003635,CLI-002852,AG-MAR-02,3591015656,230910000000002978556562,Compte courant,MAD,3562.8,3562.8,3562.8,3562.8,510.44,0.0,15.18,2018-12-14,,Actif,20000,50000,2,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.080025,2026-09-11 14:41:44.080025
CPT-003636,CLI-002853,AG-RAB-03,8496516570,230490000000002979348464,Compte courant,MAD,2273.33,2273.33,2273.33,2273.33,451.45,0.0,37.65,2017-06-21,,Actif,10000,50000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:44.080025,2026-09-11 14:41:44.080025
CPT-003637,CLI-002854,AG-CAS-02,2473140823,230985000000002980140354,Compte courant,MAD,3051.85,3051.85,3051.85,3051.85,399.66,0.0,37.56,2020-02-04,,Actif,10000,50000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.080025,2026-09-11 14:41:44.080025
CPT-003638,CLI-002854,AG-CAS-02,5092678367,230985000000002980932262,Compte épargne,MAD,7470.32,7470.32,7470.32,7470.32,817.98,0.0278,35.68,2022-09-28,,Actif,5000,10000,1,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.081027,2026-09-11 14:41:44.081027
CPT-003639,CLI-002855,AG-CAS-04,4818325056,230985000000002981724161,Compte courant,MAD,10101.92,10101.92,10101.92,10101.92,2277.17,0.0,45.97,2017-09-15,,Actif,10000,10000,0,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.081027,2026-09-11 14:41:44.081027
CPT-003640,CLI-002855,AG-CAS-04,4653858222,230985000000002982516060,Compte épargne,MAD,119627.22,119627.22,119627.22,119627.22,25351.71,0.0169,14.27,2017-08-20,,Actif,5000,10000,2,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.081027,2026-09-11 14:41:44.081027
CPT-003641,CLI-002856,AG-KHO-01,5566211281,230924000000002983307961,Compte courant,MAD,2917.46,2917.46,2917.46,2917.46,849.43,0.0,47.68,2024-03-26,,Actif,10000,50000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.081027,2026-09-11 14:41:44.081027
CPT-003642,CLI-002857,AG-KÉN-01,9298530029,230850000000002984099867,Compte courant,MAD,5032.05,5032.05,5032.05,5032.05,819.21,0.0,30.52,2025-05-04,,Actif,10000,20000,0,True,False,,0,0,Élevé,False,2026-09-11 14:41:44.082026,2026-09-11 14:41:44.082026
CPT-003643,CLI-002857,AG-KÉN-01,8618501212,230850000000002984891766,Compte épargne,MAD,7534.79,7534.79,7534.79,7534.79,1270.46,0.0224,35.27,2023-12-21,,Actif,20000,50000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.082026,2026-09-11 14:41:44.082026
CPT-003644,CLI-002858,AG-MOH-01,7173078656,230010000000002985683653,Compte courant,MAD,2002.69,2002.69,2002.69,2002.69,409.21,0.0,44.35,2024-04-20,,Actif,5000,50000,1,False,True,,0,0,Faible,False,2026-09-11 14:41:44.082026,2026-09-11 14:41:44.082026
CPT-003645,CLI-002858,AG-MOH-01,2503950467,230010000000002986475552,Compte courant,MAD,2479.83,2479.83,2479.83,2479.83,387.18,0.0,46.69,2024-04-15,,Actif,20000,50000,2,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.082026,2026-09-11 14:41:44.082026
CPT-003646,CLI-002859,AG-MAR-02,4681037904,230910000000002987267460,Compte épargne,MAD,1618.6,1618.6,1618.6,1618.6,295.48,0.0292,40.07,2022-05-10,,Actif,5000,20000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.083026,2026-09-11 14:41:44.083026
CPT-003647,CLI-002860,AG-KÉN-01,6554988465,230850000000002988059362,Compte épargne,MAD,23905.92,23905.92,23905.92,23905.92,5705.57,0.0112,44.45,2022-05-17,,Actif,10000,20000,2,True,False,,0,0,Élevé,False,2026-09-11 14:41:44.083026,2026-09-11 14:41:44.083026
CPT-003648,CLI-002861,AG-SAF-01,5587880913,230387000000002988851266,Compte entreprise,MAD,8042.02,8042.02,8042.02,8042.02,1101.73,0.0,29.27,2016-09-13,,Actif,10000,20000,1,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.083026,2026-09-11 14:41:44.083026
CPT-003649,CLI-002862,AG-TAN-02,1963269791,230609000000002989643162,Compte épargne,MAD,19700.16,19700.16,19700.16,19700.16,4148.47,0.0256,31.34,2017-04-12,,Actif,10000,50000,2,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.083026,2026-09-11 14:41:44.083026
CPT-003650,CLI-002863,AG-AGA-01,9362270880,230584000000002990435054,Compte courant,MAD,4632.11,4632.11,4632.11,4632.11,878.43,0.0,29.81,2022-02-24,,Actif,20000,10000,0,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.084026,2026-09-11 14:41:44.084026
CPT-003651,CLI-002864,AG-CAS-05,7751060228,230985000000002991226967,Compte professionnel,MAD,46478.81,46478.81,46478.81,46478.81,10975.46,0.0,30.8,2019-12-05,,Actif,20000,50000,1,True,False,,0,0,Faible,False,2026-09-11 14:41:44.084026,2026-09-11 14:41:44.084026
CPT-003652,CLI-002864,AG-CAS-05,3294677630,230985000000002992018866,Compte courant,MAD,10412.06,10412.06,10412.06,10412.06,2525.61,0.0,22.88,2022-02-11,,Actif,5000,50000,2,True,True,,0,0,Moyen,False,2026-09-11 14:41:44.084026,2026-09-11 14:41:44.084026
CPT-003653,CLI-002865,AG-CAS-06,8088351549,230985000000002992810765,Compte courant,MAD,7196.93,7196.93,7196.93,7196.93,810.96,0.0,37.64,2024-12-05,,Actif,5000,20000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.085027,2026-09-11 14:41:44.085027
CPT-003654,CLI-002866,AG-CAS-01,9308117934,230985000000002993602664,Compte courant,MAD,9623.44,9623.44,9623.44,9623.44,1448.67,0.0,38.55,2023-03-22,,Actif,5000,20000,0,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.085027,2026-09-11 14:41:44.085027
CPT-003655,CLI-002866,AG-CAS-01,5983652682,230985000000002994394572,Compte courant,MAD,9323.04,9323.04,9323.04,9323.04,1424.35,0.0,31.08,2017-09-15,,Actif,20000,20000,0,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.085027,2026-09-11 14:41:44.085027
CPT-003656,CLI-002867,AG-MEK-01,1446180434,230742000000002995186462,Compte courant,MAD,9226.54,9226.54,9226.54,9226.54,1299.18,0.0,44.11,2020-06-07,,Actif,10000,20000,2,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.085027,2026-09-11 14:41:44.085027
CPT-003657,CLI-002868,AG-CAS-02,8150041316,230985000000002995978379,Compte courant,MAD,5793.93,5793.93,5793.93,5793.93,1094.55,0.0,31.6,2023-05-15,,Actif,5000,10000,2,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.086026,2026-09-11 14:41:44.086026
CPT-003658,CLI-002869,AG-EL -01,2442372607,230782000000002996770264,Compte jeune,MAD,30134.51,30134.51,30134.51,30134.51,5192.84,0.0,33.11,2024-05-21,,Actif,10000,50000,2,True,False,,0,0,Faible,False,2026-09-11 14:41:44.086026,2026-09-11 14:41:44.086026
CPT-003659,CLI-002870,AG-MAR-01,6830140390,230910000000002997562156,Compte courant,MAD,5624.71,5624.71,5624.71,5624.71,690.61,0.0,20.87,2020-03-31,,Actif,10000,10000,1,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.086026,2026-09-11 14:41:44.086026
CPT-003660,CLI-002870,AG-MAR-01,3834141548,230910000000002998354055,Compte entreprise,MAD,1265006.45,1265006.45,1265006.45,1265006.45,335497.65,0.0,22.98,2020-05-22,,Actif,10000,50000,2,True,True,,0,0,Moyen,False,2026-09-11 14:41:44.086026,2026-09-11 14:41:44.086026
CPT-003661,CLI-002871,AG-FÈS-02,7860053536,230417000000002999145965,Compte courant,MAD,2074.2,2074.2,2074.2,2074.2,416.92,0.0,29.08,2023-04-24,,Actif,20000,10000,2,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.087027,2026-09-11 14:41:44.087027
CPT-003662,CLI-002871,AG-FÈS-02,1329741217,230417000000002999937873,Compte entreprise,MAD,11151.62,11151.62,11151.62,11151.62,1176.87,0.0,36.99,2017-11-06,,Actif,10000,10000,1,True,False,,0,0,Faible,False,2026-09-11 14:41:44.087027,2026-09-11 14:41:44.087027
CPT-003663,CLI-002872,AG-CAS-01,7729495280,230985000000003000729755,Compte courant,MAD,10512.36,10512.36,10512.36,10512.36,1179.75,0.0,17.74,2021-04-09,,Actif,20000,10000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.087027,2026-09-11 14:41:44.087027
CPT-003664,CLI-002873,AG-LAÂ-01,9443773469,230959000000003001521646,Compte courant,MAD,401.95,401.95,401.95,401.95,114.39,0.0,34.78,2019-10-08,,Actif,10000,10000,1,True,True,,0,0,Faible,False,2026-09-11 14:41:44.088027,2026-09-11 14:41:44.088027
CPT-003665,CLI-002873,AG-LAÂ-01,3230532046,230959000000003002313545,Compte courant,MAD,11842.28,11842.28,11842.28,11842.28,3312.34,0.0,10.45,2020-12-31,,Actif,5000,50000,2,False,False,,0,0,Faible,False,2026-09-11 14:41:44.088027,2026-09-11 14:41:44.088027
CPT-003666,CLI-002874,AG-SAL-01,8840226679,230521000000003003105429,Compte professionnel,MAD,6020.79,6020.79,6020.79,6020.79,1327.48,0.0,36.38,2024-09-19,,Actif,5000,50000,2,True,True,,0,0,Moyen,False,2026-09-11 14:41:44.088027,2026-09-11 14:41:44.088027
CPT-003667,CLI-002875,AG-RAB-03,9587404977,230490000000003003897351,Compte professionnel,MAD,47824.43,47824.43,47824.43,47824.43,6236.53,0.0,28.47,2021-06-21,,Actif,10000,50000,1,True,False,,0,0,Faible,False,2026-09-11 14:41:44.088027,2026-09-11 14:41:44.088027
CPT-003668,CLI-002876,AG-CAS-04,9026680532,230985000000003004689259,Compte professionnel,MAD,178238.69,178238.69,178238.69,178238.69,40384.41,0.0,21.36,2018-02-17,,Actif,20000,20000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.089027,2026-09-11 14:41:44.089027
CPT-003669,CLI-002877,AG-AGA-01,1132746997,230584000000003005481144,Compte courant,MAD,874.91,874.91,874.91,874.91,253.5,0.0,14.69,2022-10-02,,Actif,5000,50000,1,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.089027,2026-09-11 14:41:44.089027
CPT-003670,CLI-002878,AG-MOH-01,3332679620,230010000000003006273027,Compte courant,MAD,3613.97,3613.97,3613.97,3613.97,435.94,0.0,32.6,2018-04-11,,Actif,20000,50000,1,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.089027,2026-09-11 14:41:44.089027
CPT-003671,CLI-002878,AG-MOH-01,5328786859,230010000000003007064935,Compte épargne,MAD,30291.54,30291.54,30291.54,30291.54,5999.57,0.0235,16.32,2024-02-01,,Actif,5000,50000,0,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.090026,2026-09-11 14:41:44.090026
CPT-003672,CLI-002879,AG-SAL-01,6631069213,230521000000003007856850,Compte courant,MAD,435.95,435.95,435.95,435.95,89.72,0.0,19.36,2020-07-02,,Actif,20000,20000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:44.090026,2026-09-11 14:41:44.090026
CPT-003673,CLI-002880,AG-MAR-01,4436177377,230910000000003008648751,Compte courant,MAD,5909.41,5909.41,5909.41,5909.41,1063.41,0.0,44.45,2019-03-30,,Actif,5000,50000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.091028,2026-09-11 14:41:44.091028
CPT-003674,CLI-002881,AG-MEK-01,5521616589,230742000000003009440644,Compte professionnel,MAD,25360.07,25360.07,25360.07,25360.07,3961.9,0.0,19.28,2022-01-25,,Actif,5000,20000,0,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.091028,2026-09-11 14:41:44.091028
CPT-003675,CLI-002882,AG-MEK-01,3631336892,230742000000003010232534,Compte courant,MAD,20464.12,20464.12,20464.12,20464.12,2248.47,0.0,26.24,2024-02-14,,Actif,10000,10000,2,True,False,,0,0,Élevé,False,2026-09-11 14:41:44.091028,2026-09-11 14:41:44.091028
CPT-003676,CLI-002883,AG-CAS-05,9756914736,230985000000003011024442,Compte courant,MAD,2953.44,2953.44,2953.44,2953.44,420.42,0.0,34.89,2023-10-07,,Actif,10000,20000,1,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.091028,2026-09-11 14:41:44.091028
CPT-003677,CLI-002884,AG-CAS-04,2839976427,230985000000003011816350,Compte courant,MAD,70353.97,70353.97,70353.97,70353.97,11867.07,0.0,49.52,2017-10-15,,Actif,20000,10000,0,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.092027,2026-09-11 14:41:44.092027
CPT-003678,CLI-002885,AG-SAF-01,6566428048,230387000000003012608245,Compte épargne,MAD,13588.27,13588.27,13588.27,13588.27,2269.07,0.0145,14.81,2021-05-17,,Actif,20000,10000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.092027,2026-09-11 14:41:44.092027
CPT-003679,CLI-002886,AG-SAF-01,1780929582,230387000000003013400135,Compte professionnel,MAD,51159.43,51159.43,51159.43,51159.43,11737.54,0.0,29.14,2025-05-04,,Actif,20000,20000,0,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.092027,2026-09-11 14:41:44.092027
CPT-003680,CLI-002887,AG-OUJ-01,9291974802,230499000000003014192047,Compte courant,MAD,2260.03,2260.03,2260.03,2260.03,299.85,0.0,18.18,2019-05-08,,Actif,10000,50000,2,True,False,,0,0,Faible,False,2026-09-11 14:41:44.093027,2026-09-11 14:41:44.093027
CPT-003681,CLI-002888,AG-KHE-01,6015085519,230941000000003014983956,Compte professionnel,MAD,33531.16,33531.16,33531.16,33531.16,7807.33,0.0,38.12,2021-03-11,,Actif,10000,50000,0,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.093027,2026-09-11 14:41:44.093027
CPT-003682,CLI-002888,AG-KHE-01,5164178613,230941000000003015775855,Compte courant,MAD,10835.8,10835.8,10835.8,10835.8,1978.3,0.0,47.09,2020-10-23,,Actif,20000,20000,1,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.093027,2026-09-11 14:41:44.093027
CPT-003683,CLI-002889,AG-KÉN-01,3461863321,230850000000003016567753,Compte courant,MAD,3396.39,3396.39,3396.39,3396.39,964.41,0.0,35.47,2023-10-12,,Actif,20000,20000,1,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.094025,2026-09-11 14:41:44.094025
CPT-003684,CLI-002889,AG-KÉN-01,7146237582,230850000000003017359652,Compte épargne,MAD,6723.05,6723.05,6723.05,6723.05,1859.9,0.0191,16.66,2021-10-28,,Actif,10000,50000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:44.094025,2026-09-11 14:41:44.094025
CPT-003685,CLI-002890,AG-BÉN-01,8755570129,230145000000003018151539,Compte jeune,MAD,965.45,965.45,965.45,965.45,199.13,0.0,26.77,2025-12-22,,Actif,5000,10000,2,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.094025,2026-09-11 14:41:44.094025
CPT-003686,CLI-002891,AG-RAB-02,9301551377,230490000000003018943450,Compte courant,MAD,2738.16,2738.16,2738.16,2738.16,794.27,0.0,47.22,2022-07-06,,Actif,10000,50000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.095022,2026-09-11 14:41:44.095022
CPT-003687,CLI-002891,AG-RAB-02,7933835719,230490000000003019735349,Compte courant,MAD,10086.07,10086.07,10086.07,10086.07,1189.56,0.0,16.24,2017-12-21,,Actif,20000,20000,2,True,True,,0,0,Faible,False,2026-09-11 14:41:44.095022,2026-09-11 14:41:44.095022
CPT-003688,CLI-002892,AG-TAN-01,7024021999,230609000000003020527241,Compte courant,MAD,2116.18,2116.18,2116.18,2116.18,231.6,0.0,25.48,2024-03-28,,Actif,5000,10000,0,True,False,,0,0,Élevé,False,2026-09-11 14:41:44.095022,2026-09-11 14:41:44.095022
CPT-003689,CLI-002893,AG-MOH-01,9752380061,230010000000003021319126,Compte jeune,MAD,126077.27,126077.27,126077.27,126077.27,26076.1,0.0,13.58,2025-08-31,,Actif,20000,10000,0,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.095022,2026-09-11 14:41:44.095022
CPT-003690,CLI-002894,AG-SAF-01,9947955208,230387000000003022111033,Compte courant,MAD,25917.32,25917.32,25917.32,25917.32,5753.87,0.0,49.13,2019-06-13,,Actif,10000,50000,1,False,False,,0,0,Faible,False,2026-09-11 14:41:44.096023,2026-09-11 14:41:44.096023
CPT-003691,CLI-002895,AG-TÉT-01,3953744848,230868000000003022902954,Compte épargne,MAD,1753.6,1753.6,1753.6,1753.6,323.18,0.0154,38.37,2024-05-04,,Actif,10000,20000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:44.096023,2026-09-11 14:41:44.096023
CPT-003692,CLI-002896,AG-CAS-03,4271767211,230985000000003023694862,Compte courant,MAD,3271.87,3271.87,3271.87,3271.87,358.28,0.0,31.8,2022-11-05,,Actif,5000,50000,1,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.096023,2026-09-11 14:41:44.096023
CPT-003693,CLI-002897,AG-NAD-01,7777251725,230500000000003024486744,Compte entreprise,MAD,27045.22,27045.22,27045.22,27045.22,7592.01,0.0,19.02,2025-02-13,,Actif,10000,20000,0,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.096023,2026-09-11 14:41:44.096023
CPT-003694,CLI-002897,AG-NAD-01,8335473886,230500000000003025278643,Compte courant,MAD,608.39,608.39,608.39,608.39,86.05,0.0,42.77,2024-10-03,,Actif,5000,50000,0,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.097073,2026-09-11 14:41:44.097073
CPT-003695,CLI-002898,AG-LAÂ-01,7497445556,230959000000003026070551,Compte courant,MAD,2712.32,2712.32,2712.32,2712.32,439.63,0.0,11.63,2020-02-23,,Actif,10000,20000,0,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.097073,2026-09-11 14:41:44.097073
CPT-003696,CLI-002899,AG-CAS-06,6798568408,230985000000003026862458,Compte épargne,MAD,8094.51,8094.51,8094.51,8094.51,1859.6,0.0222,10.7,2017-09-18,,Actif,10000,50000,2,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.097073,2026-09-11 14:41:44.097073
CPT-003697,CLI-002900,AG-CAS-03,3835810009,230985000000003027654357,Compte courant,MAD,11500.4,11500.4,11500.4,11500.4,3044.75,0.0,49.39,2023-04-10,,Actif,20000,10000,2,True,False,,0,0,Élevé,False,2026-09-11 14:41:44.097073,2026-09-11 14:41:44.097073
CPT-003698,CLI-002901,AG-CAS-06,3830563068,230985000000003028446256,Compte courant,MAD,15478.57,15478.57,15478.57,15478.57,3936.32,0.0,23.18,2017-11-08,,Actif,5000,10000,1,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.098022,2026-09-11 14:41:44.098022
CPT-003699,CLI-002901,AG-CAS-06,5238458132,230985000000003029238155,Compte épargne,MAD,27957.23,27957.23,27957.23,27957.23,7666.67,0.0214,45.06,2021-02-14,,Actif,20000,20000,0,True,False,,0,0,Élevé,False,2026-09-11 14:41:44.098022,2026-09-11 14:41:44.098022
CPT-003700,CLI-002902,AG-BÉN-01,3363946129,230145000000003030030024,Compte épargne,MAD,51442.63,51442.63,51442.63,51442.63,15071.8,0.0122,19.79,2023-05-06,,Actif,10000,20000,1,False,True,,0,0,Faible,False,2026-09-11 14:41:44.098022,2026-09-11 14:41:44.098022
CPT-003701,CLI-002903,AG-SET-01,1670813347,230629000000003030821948,Compte professionnel,MAD,59962.91,59962.91,59962.91,59962.91,7170.54,0.0,46.96,2017-03-12,,Actif,20000,10000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.098022,2026-09-11 14:41:44.098022
CPT-003702,CLI-002904,AG-NAD-01,5658177763,230500000000003031613835,Compte courant,MAD,4903.63,4903.63,4903.63,4903.63,884.68,0.0,48.85,2018-01-20,,Actif,20000,20000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:44.099022,2026-09-11 14:41:44.099022
CPT-003703,CLI-002904,AG-NAD-01,5334618236,230500000000003032405734,Compte épargne,MAD,25300.5,25300.5,25300.5,25300.5,5754.76,0.0131,21.72,2025-01-26,,Actif,5000,10000,2,False,False,,0,0,Faible,False,2026-09-11 14:41:44.099022,2026-09-11 14:41:44.099022
CPT-003704,CLI-002905,AG-AGA-02,8560256115,230584000000003033197654,Compte courant,MAD,2744.02,2744.02,2744.02,2744.02,520.95,0.0,14.28,2021-01-10,,Actif,10000,10000,1,False,True,,0,0,Élevé,False,2026-09-11 14:41:44.099022,2026-09-11 14:41:44.099022
CPT-003705,CLI-002905,AG-AGA-02,7523205378,230584000000003033989562,Compte épargne,MAD,16228.71,16228.71,16228.71,16228.71,3387.42,0.0282,18.22,2018-02-26,,Actif,5000,10000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:44.099022,2026-09-11 14:41:44.099022
CPT-003706,CLI-002906,AG-RAB-02,3088442540,230490000000003034781448,Compte professionnel,MAD,74390.19,74390.19,74390.19,74390.19,17780.66,0.0,30.98,2023-02-13,,Actif,10000,20000,0,False,False,,0,0,Faible,False,2026-09-11 14:41:44.100024,2026-09-11 14:41:44.100024
CPT-003707,CLI-002907,AG-FÈS-01,2631848451,230417000000003035573346,Compte courant,MAD,7409.43,7409.43,7409.43,7409.43,754.85,0.0,49.7,2021-11-27,,Actif,5000,20000,1,True,True,,0,0,Faible,False,2026-09-11 14:41:44.100024,2026-09-11 14:41:44.100024
CPT-003708,CLI-002907,AG-FÈS-01,1304330014,230417000000003036365245,Compte épargne,MAD,37153.19,37153.19,37153.19,37153.19,7708.33,0.0147,14.87,2017-02-16,,Actif,10000,10000,2,True,False,,0,0,Élevé,False,2026-09-11 14:41:44.100024,2026-09-11 14:41:44.100024
CPT-003709,CLI-002908,AG-CAS-06,3774768607,230985000000003037157154,Compte entreprise,MAD,17532.82,17532.82,17532.82,17532.82,3543.66,0.0,35.42,2017-09-19,,Actif,10000,10000,0,False,True,,0,0,Moyen,False,2026-09-11 14:41:44.100024,2026-09-11 14:41:44.100024
CPT-003710,CLI-002909,AG-CAS-01,6774265067,230985000000003037949062,Compte épargne,MAD,6064.97,6064.97,6064.97,6064.97,1604.21,0.0254,30.15,2017-09-26,,Actif,10000,10000,0,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.101024,2026-09-11 14:41:44.101024
CPT-003711,CLI-002910,AG-CAS-04,6333987875,230985000000003038740961,Compte professionnel,MAD,1348952.3,1348952.3,1348952.3,1348952.3,212149.1,0.0,23.78,2019-05-01,,Actif,10000,50000,2,False,False,,0,0,Moyen,False,2026-09-11 14:41:44.101024,2026-09-11 14:41:44.101024
CPT-003712,CLI-002910,AG-CAS-04,5630034626,230985000000003039532860,Compte courant,MAD,1841.05,1841.05,1841.05,1841.05,360.58,0.0,42.43,2022-04-06,,Actif,5000,20000,1,False,False,,0,0,Élevé,False,2026-09-11 14:41:44.101024,2026-09-11 14:41:44.101024
CPT-003713,CLI-002911,AG-KHO-01,4250666793,230924000000003040324743,Compte épargne,MAD,8618.05,8618.05,8618.05,8618.05,1266.85,0.0116,32.96,2023-09-16,,Actif,10000,20000,1,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.101024,2026-09-11 14:41:44.101024
CPT-003714,CLI-002912,AG-RAB-02,4567364603,230490000000003041116640,Compte épargne,MAD,20788.26,20788.26,20788.26,20788.26,5530.81,0.014,43.47,2025-05-19,,Actif,10000,50000,1,True,True,,0,0,Faible,False,2026-09-11 14:41:44.102022,2026-09-11 14:41:44.102022
CPT-003715,CLI-002912,AG-RAB-02,7780180285,230490000000003041908548,Compte professionnel,MAD,3395.93,3395.93,3395.93,3395.93,511.82,0.0,32.72,2020-02-18,,Actif,10000,10000,2,True,True,,0,0,Élevé,False,2026-09-11 14:41:44.102022,2026-09-11 14:41:44.102022
